,Age,Status,Churn,Distinct Called Numbers,Percentage failed calls,Percentage SMS usage,Avg call duration,Percentage of complains vs usage,Avg nb of complains per month,Value per month
1804,15,1,0,30,0.0,0.0,0.022030651340996167,0.0,0.0,3.7861290322580645
1805,25,1,0,25,0.05714285714285714,0.19540229885057472,0.020172910662824207,0.0,0.0,7.606451612903226
1806,30,1,0,15,0.0,0.9090909090909091,0.013138686131386862,0.0,0.0,37.52516129032258
1807,30,1,0,40,0.05504587155963303,0.542016806722689,0.012372304199772985,0.0,0.0,29.092
1808,30,1,0,41,0.0,0.0,0.011657261657261657,0.0,0.0,17.580645161290324
1809,30,1,0,22,0.0,0.0,0.0168646080760095,0.0,0.0,5.523870967741936
1810,25,1,0,9,0.0,0.0,0.014787101371815428,0.0,0.0,8.268387096774193
1811,30,2,0,14,0.047619047619047616,0.0,0.02172788411795137,0.0,0.0,2.5483870967741935
1812,25,1,0,29,0.08450704225352113,0.15476190476190477,0.01435793731041456,0.0,0.0,27.50516129032258
1813,30,1,0,5,0.0,0.968944099378882,0.005376344086021506,0.0,0.0,64.00645161290323
1814,25,1,0,27,0.011764705882352941,0.4426229508196721,0.011198945981554678,0.0,0.0,43.275
1815,30,1,0,23,0.0,0.6979591836734694,0.011945117029862793,0.0,0.0,31.158666666666665
1816,25,2,0,8,0.0,0.0,0.0035087719298245615,0.0,0.0,0.858
1817,25,2,0,5,0.0,0.0,0.0049382716049382715,0.0,0.0,0.5908064516129032
1818,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1819,25,1,0,40,0.0,0.762396694214876,0.01596556990142996,0.0,0.0,66.327
1820,30,1,0,44,0.0,0.0,0.012724014336917562,0.0,0.0,15.069333333333333
1821,25,1,0,34,0.015873015873015872,0.5961538461538461,0.00982379541556214,0.0,0.0,23.663999999999998
1822,25,2,1,14,0.45714285714285713,0.027777777777777776,0.05384615384615385,0.0,0.0,1.3586538461538462
1823,45,1,0,39,0.1728395061728395,0.0,0.007996051332675221,0.0,0.0,8.802586206896551
1824,25,1,1,21,0.06976744186046512,0.1134020618556701,0.015599492109559224,0.0,0.0,10.395
1825,30,1,0,11,0.0,0.0,0.0039447731755424065,0.0,0.0,3.77037037037037
1826,25,2,1,13,0.06896551724137931,0.0,0.01080074487895717,0.0,0.0,4.361785714285714
1827,30,2,1,28,0.0625,0.37254901960784315,0.0163015792154865,0.0,0.0,5.372413793103449
1828,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1829,30,1,0,3,0.0,0.0,0.009537784299339692,0.0,0.0,1.8979310344827587
1830,45,1,0,19,0.0,0.0,0.013117283950617283,0.0,0.0,6.3125
1831,30,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1832,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1833,25,1,0,77,0.07964601769911504,0.0,0.014331008243500316,0.0,0.0,29.992500000000003
1834,25,1,0,30,0.0,0.7111111111111111,0.015615615615615615,0.0,0.0,53.940000000000005
1835,25,1,0,25,0.0,0.0,0.020509815411661296,0.0,0.0,5.4046551724137935
1836,30,2,0,17,0.0,0.41818181818181815,0.023529411764705882,0.0,0.0,5.274285714285715
1837,25,1,0,20,0.0,0.7960199004975125,0.016565656565656565,0.0,0.0,28.731724137931035
1838,25,1,0,8,0.0,0.8811881188118812,0.023762376237623763,0.0,0.0,42.3765
1839,45,1,0,65,0.0,0.35714285714285715,0.021377672209026127,0.0,0.0,3.6710526315789473
1840,25,2,0,4,0.3076923076923077,0.0,0.03291139240506329,0.0,0.0,0.9179999999999999
1841,45,2,0,2,0.0,0.6,0.007692307692307693,0.0,0.0,1.4789473684210528
1842,15,1,0,10,0.15,0.16666666666666666,0.021739130434782608,0.0,0.0,4.094444444444445
1843,30,1,0,20,0.0,0.0,0.01678082191780822,0.0,0.0,6.597777777777778
1844,25,1,0,11,0.0,0.48148148148148145,0.010071942446043165,0.0,0.0,11.061818181818182
1845,15,1,0,39,0.06976744186046512,0.35175879396984927,0.021192705766387383,0.0,0.0,72.688
1846,45,1,0,37,0.031446540880503145,0.2672811059907834,0.018430508867508983,0.0,0.0,45.58125
1847,30,1,0,16,0.030303030303030304,0.32653061224489793,0.012956419316843345,0.0,0.0,18.577777777777776
1849,25,1,1,4,0.0,0.0,0.005922165820642978,0.0,0.0,17.835
1850,30,1,0,16,0.07042253521126761,0.07792207792207792,0.017466174661746617,0.0,0.0,4.620487804878048
1851,30,2,0,3,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.779047619047619
1852,30,1,0,23,0.11666666666666667,0.8571428571428571,0.027932960893854747,0.0,0.0,38.208
1853,15,1,0,34,0.10606060606060606,0.029411764705882353,0.016953506293347034,0.0,0.0,5.579146341463415
1854,25,1,0,32,0.0,0.04918032786885246,0.027777777777777776,0.0,0.0,2.6846341463414634
1855,30,1,0,27,0.0975609756097561,0.28695652173913044,0.02363112391930836,0.0,0.0,6.6848780487804875
1856,30,1,0,17,0.02564102564102564,0.88,0.01897810218978102,0.0,0.0,29.945365853658537
1857,30,1,0,42,0.08264462809917356,0.5451127819548872,0.013734392735527809,0.0,0.0,23.431
1858,30,1,0,43,0.023668639053254437,0.0058823529411764705,0.012548262548262547,0.0,0.0,13.401951219512195
1859,30,1,0,24,0.04819277108433735,0.03488372093023256,0.019714964370546317,0.0,0.0,4.480975609756097
1860,30,1,0,11,0.031578947368421054,0.07766990291262135,0.016924995546053805,0.0,0.0,6.349268292682926
1861,30,2,0,16,0.1111111111111111,0.14285714285714285,0.02793585100879462,0.0,0.0,2.816585365853659
1862,30,1,0,31,0.09777777777777778,0.19642857142857142,0.015166835187057633,0.0,0.0,20.058536585365854
1863,30,1,0,7,0.037037037037037035,0.9471624266144814,0.00967741935483871,0.0,0.0,49.967804878048774
1864,25,1,0,29,0.03296703296703297,0.45345345345345345,0.011989459815546772,0.0,0.0,34.26975
1865,30,1,0,25,0.0,0.684981684981685,0.013882163034705408,0.0,0.0,24.981
1866,25,2,0,10,0.0,0.06666666666666667,0.02456140350877193,0.0,0.0,0.7695000000000001
1867,30,2,0,7,0.0,0.5,0.0345679012345679,0.0,0.0,1.7746341463414634
1868,25,2,1,0,0.0,1.0,0.0,0.0,0.0,0.1125
1869,30,1,0,42,0.0,0.751953125,0.01763154241288352,0.0,0.0,45.83
1870,45,1,0,46,0.025974025974025976,0.07228915662650602,0.013799283154121864,0.0,0.0,7.821250000000001
1871,25,1,0,36,0.06666666666666667,0.592391304347826,0.01169499454233588,0.0,0.0,19.561500000000002
1872,30,2,1,16,0.425531914893617,0.265625,0.07230769230769231,0.0,0.0,2.663333333333333
1873,55,1,0,41,0.1935483870967742,0.021052631578947368,0.009180651530108589,0.0,0.0,4.008846153846154
1874,25,1,1,23,0.10204081632653061,0.216,0.017776165427172138,0.0,0.0,9.589615384615385
1875,30,1,0,13,0.0,0.043478260869565216,0.008678500986193294,0.0,0.0,2.8724324324324324
1876,30,2,1,15,0.14634146341463414,0.19607843137254902,0.015270018621973929,0.0196078431372549,0.02631578947368421,3.9221052631578943
1877,30,2,1,30,0.13636363636363635,0.4430379746835443,0.022414671421293938,0.0,0.0,5.648205128205128
1878,30,2,1,0,0.0,1.0,0.0,0.0,0.0,0.10256410256410256
1879,45,1,0,5,0.0,0.038461538461538464,0.018341892883345562,0.0,0.0,0.9538461538461539
1880,55,1,0,21,0.0,0.13392857142857142,0.014969135802469136,0.0,0.0,3.3654166666666665
1881,45,2,1,3,0.0,0.5882352941176471,0.021671826625386997,0.0,0.0,0.8525641025641025
1882,55,1,0,1,0.0,0.5555555555555556,0.12121212121212122,0.0,0.0,0.20653846153846153
1883,25,1,0,79,0.09243697478991597,0.0041841004184100415,0.015091946734305644,0.0,0.0,21.319411764705883
1884,25,1,0,32,0.02586206896551724,0.7010309278350515,0.017417417417417418,0.0,0.0,41.322162162162165
1885,30,1,0,27,0.0,0.03529411764705882,0.024025783767946087,0.0,0.0,3.8923076923076927
1886,30,2,0,19,0.0,0.46987951807228917,0.03235294117647059,0.0,0.0,5.583157894736842
1887,25,1,0,22,0.05660377358490566,0.7685589519650655,0.021414141414141413,0.0,0.0,23.224615384615383
1888,25,1,0,10,0.027777777777777776,0.8434782608695652,0.03564356435643564,0.0,0.0,30.669
1889,45,1,0,67,0.02564102564102564,0.44285714285714284,0.030878859857482184,0.0,0.0,3.7948275862068965
1890,30,2,0,6,0.32,0.3055555555555556,0.06329113924050633,0.0,0.0,2.0266666666666664
1891,45,2,0,2,0.0,0.6875,0.019230769230769232,0.0,0.0,2.353448275862069
1892,25,1,0,12,0.21875,0.38461538461538464,0.034782608695652174,0.0,0.0,4.744285714285715
1893,30,1,0,22,0.0,0.12857142857142856,0.02089041095890411,0.0,0.0,5.5442857142857145
1894,25,1,0,13,0.0,0.5272727272727272,0.01870503597122302,0.0,0.0,9.248571428571429
1895,25,1,0,41,0.09219858156028368,0.3788546255506608,0.023164120256283883,0.0,0.0,33.363
1896,55,1,0,39,0.05263157894736842,0.3020408163265306,0.019821490668830415,0.0,0.0,13.498333333333333
1897,30,1,0,18,0.1111111111111111,0.4155844155844156,0.0176678445229682,0.0,0.0,12.193684210526316
1898,30,1,0,9,0.0,0.84375,0.009791921664626682,0.0,0.0,85.75
1899,30,1,1,6,0.0,0.05,0.016074450084602367,0.0,0.0,4.336666666666667
1900,25,1,0,15,0.11842105263157894,0.23232323232323232,0.015916230366492146,0.0,0.0,8.697162162162163
1901,25,2,0,2,0.1,0.4444444444444444,0.013831258644536652,0.0,0.0,1.8153947368421053
1902,25,1,0,22,0.16923076923076924,0.8470588235294118,0.022743177046885936,0.0,0.0,48.65375
1903,15,1,0,33,0.15492957746478872,0.0273972602739726,0.015424723006734739,0.0,0.0,7.2451351351351345
1904,15,1,0,31,0.06349206349206349,0.045454545454545456,0.022516082916368835,0.0,0.0,4.698783783783783
1905,30,1,0,26,0.13793103448275862,0.275,0.020813397129186603,0.0,0.0,8.180540540540541
1906,30,1,0,16,0.11363636363636363,0.8666666666666667,0.015913200723327307,0.0,0.0,33.95567567567567
1907,30,1,0,41,0.1111111111111111,0.5350553505535055,0.013235294117647059,0.0,0.0,26.82888888888889
1908,30,1,0,42,0.04597701149425287,0.005714285714285714,0.012272534913245875,0.0,0.0,15.623783783783784
1909,30,1,0,23,0.09090909090909091,0.03296703296703297,0.01788617886178862,0.0,0.0,5.738378378378378
1910,25,1,0,10,0.07,0.07407407407407407,0.015815277558121146,0.0,0.0,8.78472972972973
1911,30,2,0,15,0.1694915254237288,0.1323529411764706,0.022323117669315173,0.0,0.0,3.8940540540540542
1912,30,1,0,30,0.11304347826086956,0.19298245614035087,0.014795754261820521,0.0035087719298245615,0.02702702702702703,23.0
1913,30,1,0,6,0.15625,0.937984496124031,0.009142857142857144,0.0,0.0,56.14270270270271
1914,25,1,0,28,0.053475935828877004,0.4467455621301775,0.011768407803650094,0.0,0.0,38.97125
1915,30,1,0,24,0.04395604395604396,0.6726618705035972,0.013178855901520637,0.0,0.0,28.55111111111111
1916,25,2,0,9,0.05263157894736842,0.05,0.01484375,0.0,0.0,1.74875
1917,25,2,0,6,0.15789473684210525,0.42424242424242425,0.017040358744394617,0.0,0.0,3.081891891891892
1918,25,2,1,0,0.0,1.0,0.0,0.0,0.0,0.125
1919,25,1,0,41,0.030303030303030304,0.7446808510638298,0.016681410337419437,0.0,0.0,58.181250000000006
1920,30,1,0,45,0.050314465408805034,0.07017543859649122,0.013395113732097725,0.0,0.0,14.698888888888888
1921,25,1,0,35,0.1125,0.5767195767195767,0.011231222799382283,0.0,0.0,22.62875
1922,25,2,1,15,0.46153846153846156,0.2463768115942029,0.03823529411764706,0.0,0.0,4.37625
1923,45,1,0,40,0.22448979591836735,0.02,0.00904059040590406,0.0,0.0,7.9557142857142855
1924,25,1,0,22,0.13592233009708737,0.2076923076923077,0.016551502490760085,0.0,0.0,11.604857142857144
1925,30,1,0,12,0.07407407407407407,0.03571428571428571,0.008320493066255779,0.0,0.0,4.087272727272727
1926,30,2,1,14,0.21739130434782608,0.17857142857142858,0.013549337260677467,0.0,0.0,5.224705882352941
1927,30,2,1,29,0.20408163265306123,0.4166666666666667,0.01833146277590722,0.011904761904761904,0.02857142857142857,7.110857142857142
1928,30,2,1,1,0.14285714285714285,0.125,0.013011152416356878,0.0,0.0,0.7371428571428572
1929,30,1,0,4,0.06666666666666667,0.03225806451612903,0.01447178002894356,0.0,0.0,2.517714285714286
1930,45,1,0,20,0.0392156862745098,0.1282051282051282,0.014186369958275382,0.0,0.0,6.86875
1931,45,2,1,2,0.08333333333333333,0.45454545454545453,0.011616650532429816,0.0,0.0,1.4607142857142856
1932,55,1,0,1,0.1111111111111111,0.35714285714285715,0.012113055181695828,0.0,0.0,0.5365714285714286
1933,25,1,0,78,0.10699588477366255,0.004098360655737705,0.014745145631067961,0.0,0.0,25.2345
1934,25,1,0,31,0.05785123966942149,0.6921119592875318,0.016417910447761194,0.0,0.0,47.30590909090909
1935,25,1,0,26,0.034482758620689655,0.03333333333333333,0.021101139946640795,0.0,0.0,5.798571428571428
1936,30,2,0,18,0.08163265306122448,0.4431818181818182,0.023671497584541065,0.0,0.0,7.081176470588235
1937,25,1,0,21,0.1206896551724138,0.7521367521367521,0.018210361067503924,0.0,0.0,26.798142857142857
1938,25,1,0,9,0.12195121951219512,0.825531914893617,0.023837209302325583,0.0,0.0,36.62480769230769
1939,45,1,0,66,0.11363636363636363,0.41333333333333333,0.022301064368981247,0.0,0.0,5.117
1940,25,2,0,5,0.4,0.2682926829268293,0.027149321266968326,0.0,0.0,3.868269230769231
1941,45,2,0,1,0.06666666666666667,0.5945945945945946,0.012195121951219513,0.0,0.0,3.445
1942,25,1,0,11,0.2972972972972973,0.3508771929824561,0.022699386503067485,0.0,0.0,6.875624999999999
1943,30,1,0,21,0.045454545454545456,0.12,0.01818181818181818,0.0,0.0,7.66
1944,25,1,0,12,0.0967741935483871,0.48333333333333334,0.014761904761904763,0.0,0.0,13.317352941176472
1945,15,1,0,40,0.11643835616438356,0.3706896551724138,0.021480064734441664,0.0,0.0,53.4290625
1946,45,1,0,38,0.07386363636363637,0.296,0.0188497376030845,0.0,0.0,30.201785714285712
1947,30,1,0,17,0.18,0.3902439024390244,0.015351550506601168,0.0,0.0,17.351999999999997
1948,30,1,0,8,0.06666666666666667,0.8275862068965517,0.009384775808133473,0.0,0.0,132.2
1949,30,1,1,5,0.16666666666666666,0.04,0.012684989429175475,0.0,0.0,10.08
1950,25,1,0,15,0.0,0.0,0.01609538002980626,0.0,0.0,4.383
1951,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1952,25,1,0,22,0.0,0.8837837837837837,0.029902642559109873,0.0,0.0,45.239558823529414
1953,15,1,0,33,0.0,0.0,0.015394282123782596,0.0,0.0,5.078857142857142
1954,15,1,0,31,0.0,0.0,0.029753265602322207,0.0,0.0,2.229857142857143
1955,25,1,0,26,0.0,0.0,0.02355072463768116,0.0,0.0,3.632142857142857
1956,30,1,0,16,0.0,0.92,0.016356877323420074,0.0,0.0,30.47657142857143
1957,30,1,0,41,0.019230769230769232,0.5185185185185185,0.012839506172839505,0.0,0.0,22.828235294117647
1958,30,1,0,42,0.0,0.0,0.01191409311804358,0.0,0.0,14.754285714285714
1959,30,1,0,23,0.0,0.0,0.018857142857142857,0.0,0.0,4.075428571428571
1960,25,1,0,10,0.0,0.0,0.01590862737099735,0.0,0.0,6.404142857142857
1961,30,2,0,15,0.0,0.0,0.03025347506132461,0.0,0.0,1.44
1962,25,1,0,30,0.0673076923076923,0.09565217391304348,0.01472566371681416,0.0,0.0,21.256714285714285
1963,30,1,0,6,0.0,0.9783080260303688,0.004807692307692308,0.0,0.0,53.93142857142857
1964,25,1,0,28,0.0,0.4169611307420495,0.011402902557014512,0.0,0.0,34.987500000000004
1965,30,1,0,24,0.0,0.6905829596412556,0.012579762989972652,0.0,0.0,24.651764705882353
1966,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1967,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1968,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1969,25,1,0,41,0.0,0.7619047619047619,0.016941321423071,0.0,0.0,55.3275
1970,30,1,0,45,0.0,0.0,0.013110047846889952,0.0,0.0,12.455294117647059
1971,25,1,0,35,0.0,0.5671641791044776,0.010170085919691391,0.0,0.0,17.683676470588235
1972,25,2,1,0,0.0,0.0,0.0,inf,0.03333333333333333,0.0
1973,45,1,0,40,0.13157894736842105,0.0,0.008067940552016985,0.0,0.0,7.193939393939394
1974,25,1,1,22,0.024691358024691357,0.0,0.016864459712679577,0.012345679012345678,0.030303030303030304,6.66
1975,30,1,0,12,0.0,0.0,0.0027397260273972603,0.0,0.0,2.361290322580645
1976,25,2,1,14,0.0,0.0,0.012151898734177215,0.0,0.0,2.81109375
1977,30,2,1,29,0.0,0.06896551724137931,0.02154828411811652,0.0,0.0,1.793939393939394
1978,25,2,1,0,0.0,0.0,0.0,inf,0.030303030303030304,0.0
1979,30,1,0,4,0.0,0.0,0.01225114854517611,0.0,0.0,0.8012121212121213
1980,45,1,0,20,0.0,0.0,0.01386481802426343,0.0,0.0,4.875
1981,30,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1982,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1983,25,1,0,78,0.06334841628959276,0.0,0.014674634794156706,0.0,0.0,24.55875
1984,25,1,0,31,0.0,0.7071005917159763,0.016638655462184872,0.0,0.0,43.47435483870967
1985,25,1,0,26,0.0,0.0,0.024047354790972992,0.0,0.0,3.7745454545454544
1986,30,2,0,18,0.0,0.18181818181818182,0.04153846153846154,0.0,0.0,1.59625
1987,25,1,0,21,0.0,0.7988826815642458,0.020396600566572238,0.0,0.0,21.95590909090909
1988,25,1,0,9,0.0,0.8944444444444445,0.06333333333333334,0.0,0.0,30.785625
1989,45,1,0,66,0.0,0.0,0.039783001808318265,0.0,0.0,0.625
1990,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1991,45,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1992,25,1,0,11,0.0,0.0,0.07142857142857142,0.0,0.0,0.4602272727272727
1993,30,1,0,21,0.0,0.0,0.019909502262443438,0.0,0.0,4.098181818181818
1994,25,1,0,12,0.0,0.0,0.013235294117647059,0.0,0.0,2.0669999999999997
1995,15,1,0,40,0.04032258064516129,0.2994350282485876,0.0230611865352427,0.0,0.0,42.4325
1996,45,1,0,38,0.006493506493506494,0.21025641025641026,0.019451812555260833,0.0,0.0,25.35625
1997,30,1,0,17,0.0,0.0,0.015242242787152967,0.0,0.0,5.738461538461538
1998,30,1,0,8,0.0,0.8883495145631068,0.006814814814814815,0.0,0.0,144.65333333333334
1999,25,1,1,5,0.0,0.0,0.00423728813559322,0.0,0.0,3.5549999999999997
2000,25,1,0,15,0.046153846153846156,0.0,0.015990159901599015,0.0,0.0,5.1625
2001,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2002,25,1,0,22,0.09259259259259259,0.8669950738916257,0.025139664804469275,0.0,0.0,48.08828571428571
2003,15,1,0,33,0.08333333333333333,0.0,0.015412278448497303,0.0,0.0,6.039305555555555
2004,15,1,0,31,0.0,0.0,0.02490421455938697,0.0,0.0,3.2694444444444444
2005,25,1,0,26,0.07894736842105263,0.24752475247524752,0.02190201729106628,0.0,0.0,7.5575
2006,30,1,0,16,0.0,0.8938906752411575,0.016058394160583942,0.0,0.0,33.208888888888886
2007,30,1,0,41,0.06956521739130435,0.5436507936507936,0.013053348467650397,0.0,0.0,25.857142857142858
2008,30,1,0,42,0.012269938650306749,0.0,0.012102762102762102,0.0,0.0,15.145555555555555
2009,30,1,0,23,0.025974025974025976,0.0,0.01828978622327791,0.0,0.0,4.763333333333333
2010,25,1,0,10,0.011235955056179775,0.0,0.015856048458934617,0.0,0.0,7.1274999999999995
2011,30,2,0,15,0.08333333333333333,0.02040816326530612,0.024831867563372995,0.0,0.0,2.312222222222222
2012,30,1,0,30,0.091324200913242,0.17669172932330826,0.014762386248736097,0.0,0.0,21.948888888888888
2013,30,1,0,6,0.0,0.9577464788732394,0.007526881720430108,0.0,0.0,56.01222222222222
2014,25,1,0,28,0.022727272727272728,0.4482758620689655,0.011594202898550725,0.0,0.0,38.12914285714286
2015,30,1,0,24,0.0,0.6911196911196911,0.0129136400322841,0.0,0.0,27.62857142857143
2016,25,2,0,9,0.0,0.0,0.014035087719298246,0.0,0.0,0.7431428571428572
2017,25,2,0,6,0.0,0.42857142857142855,0.019753086419753086,0.0,0.0,1.26625
2018,25,2,1,0,0.0,0.0,0.0,inf,0.02857142857142857,0.0
2019,25,1,0,41,0.0,0.7570281124497992,0.01679855615715674,0.0,0.0,57.888
2020,30,1,0,45,0.013513513513513514,0.02631578947368421,0.013261648745519713,0.0,0.0,13.380571428571429
2021,25,1,0,35,0.043478260869565216,0.5941176470588235,0.01075939497894901,0.0,0.0,21.319714285714287
2022,25,2,1,15,0.43902439024390244,0.18,0.06307692307692307,0.0,0.0,2.309516129032258
2023,45,1,0,40,0.1839080459770115,0.0,0.008588351431391906,0.0,0.0,7.5125
2024,25,1,1,22,0.08695652173913043,0.17117117117117117,0.016687828768365682,0.0,0.0,9.933088235294118
2025,30,1,0,12,0.0,0.0,0.00631163708086785,0.0,0.0,3.18875
2026,25,2,1,14,0.11428571428571428,0.05405405405405406,0.01303538175046555,0.0,0.0,3.981818181818182
2027,30,2,1,29,0.10526315789473684,0.4153846153846154,0.01935812531839022,0.015384615384615385,0.029411764705882353,5.530588235294117
2028,30,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2029,30,1,0,4,0.0,0.0,0.013939838591342627,0.0,0.0,1.6258823529411766
2030,45,1,0,20,0.0,0.07142857142857142,0.01404320987654321,0.0,0.0,5.863709677419355
2031,45,2,1,2,0.0,0.6666666666666666,0.0030959752321981426,0.3333333333333333,0.029411764705882353,0.3852941176470588
2032,55,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2033,25,1,0,78,0.08620689655172414,0.0,0.014711477488902981,0.0,0.0,24.830689655172414
2034,25,1,0,31,0.00909090909090909,0.7058823529411765,0.016516516516516516,0.0,0.0,46.6453125
2035,25,1,0,26,0.0,0.0,0.022267799589803693,0.0,0.0,4.617794117647058
2036,30,2,0,18,0.0,0.4492753623188406,0.027941176470588237,0.0,0.0,5.452121212121212
2037,25,1,0,21,0.02127659574468085,0.7813953488372093,0.01898989898989899,0.0,0.0,25.573235294117648
2038,25,1,0,9,0.0,0.8611111111111112,0.0297029702970297,0.0,0.0,35.352
2039,45,1,0,66,0.0,0.4107142857142857,0.026128266033254157,0.0,0.0,3.7458333333333336
2040,25,2,0,5,0.3157894736842105,0.13636363636363635,0.04810126582278481,0.0,0.0,1.2852000000000001
2041,45,2,0,1,0.0,0.7777777777777778,0.007692307692307693,0.0,0.0,2.004166666666667
2042,25,1,0,11,0.19230769230769232,0.3157894736842105,0.02826086956521739,0.0,0.0,4.198695652173913
2043,30,1,0,21,0.0,0.017857142857142856,0.018835616438356163,0.0,0.0,5.3478260869565215
2044,25,1,0,12,0.0,0.5121951219512195,0.014388489208633094,0.0,0.0,9.871875
2045,15,1,0,40,0.08148148148148149,0.36619718309859156,0.022178413011335635,0.0,0.0,51.414
2046,45,1,0,38,0.04242424242424243,0.2857142857142857,0.0191259997681697,0.0,0.0,29.6
2047,30,1,0,17,0.07692307692307693,0.38095238095238093,0.015312131919905771,0.0,0.0,14.245714285714286
2048,30,1,0,8,0.0,0.859504132231405,0.00832313341493268,0.0,0.0,142.3942857142857
2049,25,1,1,5,0.0,0.0,0.010998307952622674,0.0,0.0,7.682142857142857
2050,25,1,0,15,0.046153846153846156,0.0,0.015990159901599015,0.0,0.0,5.1625
2051,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2052,25,1,0,22,0.09259259259259259,0.8669950738916257,0.025139664804469275,0.0,0.0,48.08828571428571
2053,15,1,0,33,0.08333333333333333,0.0,0.015412278448497303,0.0,0.0,6.039305555555555
2054,15,1,0,31,0.0,0.0,0.02490421455938697,0.0,0.0,3.2694444444444444
2055,25,1,0,26,0.07894736842105263,0.24752475247524752,0.02190201729106628,0.0,0.0,7.5575
2056,30,1,0,16,0.0,0.8938906752411575,0.016058394160583942,0.0,0.0,33.208888888888886
2057,30,1,0,41,0.06956521739130435,0.5436507936507936,0.013053348467650397,0.0,0.0,25.857142857142858
2058,30,1,0,42,0.012269938650306749,0.0,0.012102762102762102,0.0,0.0,15.145555555555555
2059,30,1,0,23,0.025974025974025976,0.0,0.01828978622327791,0.0,0.0,4.763333333333333
2060,25,1,0,10,0.011235955056179775,0.0,0.015856048458934617,0.0,0.0,7.1274999999999995
2061,30,2,0,15,0.08333333333333333,0.02040816326530612,0.024831867563372995,0.0,0.0,2.312222222222222
2062,30,1,0,30,0.091324200913242,0.17669172932330826,0.014762386248736097,0.0,0.0,21.948888888888888
2063,30,1,0,6,0.0,0.9577464788732394,0.007526881720430108,0.0,0.0,56.01222222222222
2064,25,1,0,28,0.022727272727272728,0.4482758620689655,0.011594202898550725,0.0,0.0,38.12914285714286
2065,30,1,0,24,0.0,0.6911196911196911,0.0129136400322841,0.0,0.0,27.62857142857143
2066,25,2,0,9,0.0,0.0,0.014035087719298246,0.0,0.0,0.7431428571428572
2067,25,2,0,6,0.0,0.42857142857142855,0.019753086419753086,0.0,0.0,1.26625
2068,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2069,25,1,0,41,0.0,0.7570281124497992,0.01679855615715674,0.0,0.0,57.888
2070,30,1,0,45,0.013513513513513514,0.02631578947368421,0.013261648745519713,0.0,0.0,13.380571428571429
2071,25,1,0,35,0.043478260869565216,0.5941176470588235,0.01075939497894901,0.0,0.0,21.319714285714287
2072,25,2,1,15,0.43902439024390244,0.18,0.06307692307692307,0.02,0.03225806451612903,2.309516129032258
2073,45,1,0,40,0.1839080459770115,0.0,0.008588351431391906,0.0,0.0,7.5125
2074,25,1,1,22,0.08695652173913043,0.17117117117117117,0.016687828768365682,0.0,0.0,9.933088235294118
2075,30,1,0,12,0.0,0.0,0.00631163708086785,0.0,0.0,3.18875
2076,25,2,1,14,0.11428571428571428,0.05405405405405406,0.01303538175046555,0.02702702702702703,0.030303030303030304,3.981818181818182
2077,30,2,1,29,0.10526315789473684,0.4153846153846154,0.01935812531839022,0.0,0.0,5.530588235294117
2078,30,2,1,0,0.0,0.0,0.0,inf,0.029411764705882353,0.0
2079,30,1,0,4,0.0,0.0,0.013939838591342627,0.0,0.0,1.6258823529411766
2080,45,1,0,20,0.0,0.07142857142857142,0.01404320987654321,0.0,0.0,5.863709677419355
2081,45,2,1,2,0.0,0.6666666666666666,0.0030959752321981426,0.0,0.0,0.3852941176470588
2082,55,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2083,25,1,0,78,0.08620689655172414,0.0,0.014711477488902981,0.0,0.0,24.830689655172414
2084,25,1,0,31,0.00909090909090909,0.7058823529411765,0.016516516516516516,0.0,0.0,46.6453125
2085,25,1,0,26,0.0,0.0,0.022267799589803693,0.0,0.0,4.617794117647058
2086,30,2,0,18,0.0,0.4492753623188406,0.027941176470588237,0.0,0.0,5.452121212121212
2087,25,1,0,21,0.02127659574468085,0.7813953488372093,0.01898989898989899,0.0,0.0,25.573235294117648
2088,25,1,0,9,0.0,0.8611111111111112,0.0297029702970297,0.0,0.0,35.352
2089,45,1,0,66,0.0,0.4107142857142857,0.026128266033254157,0.0,0.0,3.7458333333333336
2090,25,2,0,5,0.3157894736842105,0.13636363636363635,0.04810126582278481,0.0,0.0,1.2852000000000001
